Entity Status,Name,Unique Entity ID,Expiration Date,NAICS Code,Address Line 1,Address Line 2,City,State/Province,Zip Code,Source
Inactive,Jeannette Shade And Novelty Company,DHB2BJZKS899,12/18/19,327212,215 N Fourth St,,Jeannette,PA,15644,
Inactive,RENTZ TECHNOLOGY SYSTEMS LLC. ,JPWKAP7N4ZE5,10/26/17,334111,1007 OAKRIDGE DR ,,JOHNSTOWN,PA,15904,
Inactive,T&D Materials Manufacturing LLC ,RLN5RSQCZV63,11/23/16,332216,1101 Sussex Blvd ,,Broomall,PA,19008,
Inactive,"PAGAN, ANGEL ",D9L3N86JPXL6,2/27/18,334417,328 Larose Dr. ,,Coatesville,PA,19320,
Inactive,E A OLIVA CO ,YDKKT5NP1D59,4/15/16,221112,282 N MAIN ST ,,DOYLESTOWN,PA,18901,
Inactive,"EBY Group, LLC, The",MDQZKU7HV7L8,4/6/23,333511,4300 H St,,Philadelphia,PA,19124,
Inactive,AJ IT Consulting Inc ,RZJCPZY1SN56,4/20/16,334112,108 Louisa Ln ,,Mechanicsburg,PA,17050,
Inactive,"Component Intertechnologies Hadley, Inc. ",PRZLEMV6XB51,5/25/16,327215,2426 Perry Hwy ,,Hadley,PA,16130,
Inactive,Veteran Safety Supply LLC ,C15FC12K9Y53,3/13/20,314994,409 Mill St ,,Coraopolis,PA,15108,
Active,"NANOMAGNETICS INSTRUMENTS USA, LLC ",L8RXE1YQHAM7,1/4/24,334516,15 S BANK ST LOFT 6 ,,EASTON,PA,18042,
Active,"Spartronics Design Services, LLC",L3K4BU812LE3,11/6/23,334419,2333 Reach Rd,,Williamsport,PA,17701,
Inactive,"Upper Cut Studios, Inc. ",K4ELM4HL9N66,10/22/18,334310,4 Smithfield St 10th Fl ,,Pittsburgh,PA,15222,
Inactive,Aerokinetic Systems LLC,HHJPUKPXJ9M3,2/27/21,333517,1102 Decker Valley Rd,,Spring Mills,PA,16875,
Active,"Par Defense Industries, LLC",H6XNGZD77H77,1/19/24,333993,2014 Ford Rd Ste L,,Bristol,PA,19007,
Active,ELMA ELECTRONIC INC,FL5CPD2Z71Z7,1/30/24,334111,235 GIBRALTAR RD,,HORSHAM,PA,19044,
Inactive,"ADEPT ELECTRONIC SOLUTIONS, LLC ",Z25GTZE9E1L1,9/9/17,221122,125 THEOBOLD AVE ,,GREENSBURG,PA,15601,
Inactive,Whiff LLC,YF6MVLSNL7N8,1/23/22,334516,2501 Seaport Dr Ste 220,,Chester,PA,19013,
Inactive,"Frost, David",G6ASEK4MA5K6,8/25/18,334210,2704 Huntingdon Pike,,Huntingdon Valley,PA,19006,
Inactive,"PetroMar Technologies, Inc.",CKCCCVNGUXU7,5/18/18,334513,440 CREAMERY WAY STE 100,,EXTON,PA,19341,
Inactive,"INTEGRITEK, LLC ",LCK8FBB8KNN1,1/30/20,334418,1201 MILL ROAD ,,DUNCANSVILLE,PA,16635,
Inactive,Longwave Audiovisual Productions LLC,QMU5VS82MMG4,1/11/17,238210,5132 Butler St Flr 1,,Pittsburgh,PA,15201,
Inactive,"Solar Secured Solutions, LLC",QJWXGY1VMWH7,1/3/17,334519,415 Norway St,,York,PA,17403,
Active,UNIFIED BUSINESS TECHNOLOGIES INC,KKWPD7URJ9G1,5/7/24,332510,3425 SIMPSON FERRY RD,STE 201,CAMP HILL,PA,17011,
Inactive,Right Angle LLC,MZUEDMHL3E91,10/19/17,334513,646 N ITHAN AVE,,BRYN MAWR,PA,19010,
Inactive,"Faust, Melissa",EJ3LSSU4J4Y5,3/29/21,334112,114 Revere Ct,,Collegeville,PA,19426,
Inactive,Futurus Technologies LLC ,NB8BKFJBNKV7,7/24/15,334118,889 Graystone Cir ,,Northampton,PA,18067,
Inactive,"ESTERLINE RESEARCH AND DESIGN, LLC ",ECLWMRPSPYA4,10/8/19,334419,105 S Locust St ,,Shiremanstown,PA,17011,
Inactive,"G2 COMPUTERS, LLC ",LZR4M3BKSMM8,8/14/15,334111,1116 TAYLORSVILLE RD ,,WASHINGTON CROSSING,PA,18977,
Inactive,"Bio-Energy Holdings, Inc. ",VMLHQJJFK2K3,7/27/17,213112,143 Pennwood Dr Ste 100 ,,Greentown,PA,18426,
Inactive,TWINS ENTERTAINMENT & D J'S ,H1R8BS2G3D51,7/31/15,334310,1134 Wyoming Ave ,,KINGSTON,PA,18704,
Inactive,"Cheetah Technologies, L.P. ",MQJ3SQNMCML8,8/29/15,334290,381 Mansfield Ave Ste 200 ,,Pittsburgh,PA,15220,
Inactive,"AMS Electronics, Inc. ",F5ELLNJ8R2X9,11/16/16,334418,113 Pillow St ,,Butler,PA,16001,
Inactive,"Three Rivers Video, Inc. ",XFE3JDB31U94,7/12/16,334112,77 Poplar St ,,Canonsburg,PA,15317,
Inactive,"Coulter, Michael ",YL2EJ5ZXM227,12/5/15,332510,2012 Hampton St ,,Pittsburgh,PA,15218,
Inactive,"Microenterprises, Inc.",P8M1ZRD7URB8,9/6/18,238990,6346 N POWDERHORN RD,,MECHANICSBURG,PA,17050,
Inactive,"AUTOMATED OFFICE SYSTEMS, INC. ",LDP6UJ6UYRC1,8/26/17,333244,15 REESE AVE STE 200 ,,NEWTOWN SQUARE,PA,19073,
Inactive,"Precise Plastics, Inc.",L9GMDST2N2H6,12/30/22,326199,7700 Middle Rd,,Fairview,PA,16415,
Inactive,"COMMPATHS, LLC ",E91PBN3NDKW1,4/4/17,334220,13420 DAMAR DR ,,PHILADELPHIA,PA,19116,
Inactive,"BalaTel Communications, Inc ",DQ18Z9SDJY96,7/23/15,334290,29 Bala Ave Ste 224 ,,Bala Cynwyd,PA,19004,
Active,DDM NOVASTAR INC,JWBCA6JYQ9M7,3/5/24,333922,212 RAILROAD DR,,WARMINSTER,PA,18974,
Inactive,Datapath NA ,KAVLG9V8S1F6,11/17/17,334220,2550 Blvd of the Generals Ste 320 ,,Norristown,PA,19403,
Inactive,"Williams, Juan ",F7XKACJ77V71,9/21/18,238990,7 Hodgkiss Dr ,,MC KEES ROCKS,PA,15136,
Active,AbraxSys Corporation,EB2FW5FBJZD6,2/16/24,334111,6161 KELLERS CHURCH RD,,PIPERSVILLE,PA,18947,
Active,"SPARTON AYDIN, LLC",CYJ3L6SQANB4,12/16/23,334111,1 RIGA LN,,BIRDSBORO,PA,19508,
Inactive,"ObjectBuilders, Inc. ",Q3RLGZBGNNU3,4/19/16,334614,2000 W Valley Forge Cir Ste 134 ,,King Of Prussia,PA,19406,
Inactive,Vizinex RFID ,JCNEVTHXKDL6,9/8/14,334419,1885 Weaversville Road ,,Allentown,PA,18109,
Active,"LCR EMBEDDED SYSTEMS, LLC",HKUGWLAQ4821,11/1/23,334111,9 S Forrest Ave # 100,,Jeffersonville,PA,19403,
Inactive,"Karpaco, Inc.",V9ZVBHJUL1M3,12/8/21,334513,2672 Bergstresser Dr,,Hellertown,PA,18055,
Inactive,BEAUTIFUL ,LB2GDMUJ34V5,1/25/15,311412,762 PARK AVE ,,WILLIAMSPORT,PA,17701,
Inactive,superior custom designs Inc ,EZL5VKJ854N5,7/13/17,332322,Building 42 Allegheny Ave ,,Glassport,PA,15045,
Inactive,"Indimension3, LLC ",E3AWVJ6DGEB5,1/7/15,334111,680 American Ave Ste 203 ,,KING OF PRUSSIA,PA,19406,
Inactive,"EmergenSee, Inc. ",QU8TVW6MQ6P4,10/12/17,334220,1260 Valley Forge Rd Ste 103 ,,Phoenixville,PA,19460,
Active,"THE EFFICIENCY NETWORK, INC.",J7FJRQLMN5L7,5/31/24,221118,1501 REEDSDALE ST STE 401,,PITTSBURGH,PA,15233,
Inactive,WMR 2 Inc. ,ET9PDE5EL8K3,2/2/17,333249,300 B Enterprise ,,Colmar,PA,18915,
Inactive,"ROSS FIBEROPTIC, LLC ",QLKXNEVN1HJ2,11/21/14,238210,5 RED HILL RD ,,ASTON,PA,19014,
Inactive,Delco Solutions LLC ,CJ3BT72SJ916,10/29/15,238210,825 Chester Pike ,,Sharon Hill,PA,19079,
Inactive,"Alteva, Inc. ",KTGCF2K2QJ18,1/15/15,334290,401 Market St ,,Philadelphia,PA,19106,
Active,Heraeus Precious Metals North America Conshohocken LLC,N27XZX75LAP5,3/27/24,334419,24 Union Hill Rd,,West Conshohocken,PA,19428,
Active,ELECTRONIC COMPONENTS LLC,VU3JDJSHCZN7,2/6/24,334413,560 HEARTHSTONE CIR,,BARTONSVILLE,PA,18321,
Inactive,"Atlantic Photonics, Inc. ",VYMLRSBDNNH7,2/9/16,333314,50 Storm St Ste C ,,Stroudsburg,PA,18360,
Inactive,Neurohabilitation Corporation,ULDLMRSE5MX4,5/21/20,334510,"642 Newtown Yardley Road, Suite 100",,Newtown,PA,18940,
Active,"RTM Vital Signs, LLC",YTJ8KKHGBMT1,12/12/23,334510,8 Richards Way,,Ambler,PA,19002,
Active,GENESIS PROPERTY CARE SOLUTIONS LLC,EBT5BXV9J439,4/24/24,334111,215 MONTGOMERY AVE,,EAST NORRITON,PA,19401,
Inactive,Bahret's Church Interiors ,F3TFMYHCZKB1,7/23/20,238150,135 N Fairville Ave ,,Harrisburg,PA,17112,
Inactive,"Integrated Business Solutions Group, LLC",ZNYJU87S1G24,11/10/22,334614,626 JACKSONVILLE RD STE 125,,WARMINSTER,PA,18974,
Active,"MAKPAK, LLC",MNCPQNZHJP23,6/28/24,333413,1229 9TH AVE,,ALTOONA,PA,16602,
Inactive,Cannae Corporation ,P25MB8YQGW68,7/2/16,334511,388 Nina Way ,,Warminster,PA,18974,
Inactive,H BAR OMEGA LLC ,GA6LR3LKM8Z7,10/28/18,333314,1874 PINE RD ,,HUNTINGDON VALLEY,PA,19006,
Inactive,Interactive Mechanics LLC,EQSLJ39PMBE7,6/9/20,334310,219 Cuthbert St #402,,Philadelphia,PA,19106,
Inactive,"Veteran's Enterprise Services and Technology, LLC ",GDTEFJR72EL1,8/21/19,238210,5026 Clendenning Rd ,,Gibsonia,PA,15044,
Inactive,"Capital Area Communications, Inc ",TB7NZBX7UAP3,3/8/19,238210,4120 Swatara Dr ste 300 ,,Harrisburg,PA,17113,
Inactive,B2b Proservices LLC ,MYUJFTMJK4B9,12/16/17,334111,1602 Schlager St ,,Scranton,PA,18504,
Inactive,"AZURE DEVELOPMENTS US, LTD ",U44RA9ULCVH1,6/5/20,334290,3101 GERYVILLE PIKE ,,PENNSBURG,PA,18073,
Inactive,"DIMENSION DESIGN, LLC",XKHGYHKTJZP9,12/18/21,333318,128 Switz Gable Rd,,Brodheadsville,PA,18322,
Active,4FRONT SOLUTIONS LLC,CKUNZKGHUVB9,4/10/24,334418,8140 HAWTHORNE DR,,ERIE,PA,16509,
Active,INTELLISYS SOLUTIONS GROUP LLC,D6VKB9W7AK65,4/24/24,334419,1930 S BROAD ST,UNIT 33,PHILADELPHIA,PA,19145,
Inactive,VACUUM WORKS LLC ,D15AWMUNJV97,6/22/17,333912,248 LACKAWANNA AVE ,,EAST STROUDSBURG,PA,18301,
Inactive,"Blue Spin, LLC",LDQJXKVKXFP2,10/29/17,334516,1120 Kay St,,Boalsburg,PA,16827,
Inactive,"ARIN Technologies, Inc.",TJVDCAMANL18,2/19/23,334511,544 MILTENBERGER ST,,PITTSBURGH,PA,15219,
Inactive,Sensor Networks Inc,EQ7HA9NJRCA9,2/17/23,334519,366 Walker Dr Ste 200,,State College,PA,16801,
Active,COLDEDGE INTERNATIONAL INC,H23DAE2T4DU5,5/23/24,334516,560 HOBBY LN,,BATH,PA,18014,
Active,TOBII DYNAVOX LLC,STAPCFBC4X54,4/27/24,334111,2100 WHARTON ST,STE 400,PITTSBURGH,PA,15203,
Inactive,"Soar Logistics Group, Inc.",DFKZYKFEB919,4/21/22,221122,908 Tower Rd,,Bristol,PA,19007,
Active,NILKANTH TWO INC,ZHMLEGCYZBR9,2/14/24,314994,198 MAIN ST,,ADAMSBURG,PA,15611,
Inactive,"Nixon Information Management Services, LLC",LX12ANMYQ618,10/11/17,334112,1227 Liberty Plz,,Allentown,PA,18109,
Inactive,"Williams & Williams Logistics, Inc. ",EYP5LRMSX3Z5,3/10/22,238210,1007 17TH AVE ,,ALTOONA,PA,16601,
Inactive,SIMPLE FOUNDRY LLC ,NR1ZLENFAHM6,11/19/22,334220,60 BACKBONE RD ,,SEWICKLEY,PA,15143,
Inactive,"Kear Export, LLC",CZ26LYYMJUS3,6/24/22,221114,223 Compass Ct,,Mc Donald,PA,15057,
Active,GLOBAL MILLENNIUM INTERNATIONAL NGO,EZN4ZXU1RXP5,12/27/23,334511,3514 WOODHAVEN RD,,PHILADELPHIA,PA,19154,
Active,HII FLEET SUPPORT GROUP LLC,HEWRV5G9NM28,5/8/24,236220,4900 S BROAD ST,STE 130,PHILADELPHIA,PA,19112,
Inactive,"Accustar, Inc.",V4YHVZ2L78N6,3/29/18,334118,3060 Plaza Dr Ste 101,,Garnet Valley,PA,19060,
Active,OLYMPUS ADVANCED TECHNOLOGY LLC,L6A7FYEAKLD3,3/3/24,334419,2545 W GRANDVIEW BLVD,,ERIE,PA,16506,
Inactive,"Pruftechnik, Inc.",PGKJADDV7EZ4,1/14/21,333314,7821 Bartram Ave SUITE 103A,,Philadelphia,PA,19153,
Inactive,"LTH Supply, LLC",K367KP3S7E47,6/14/18,332510,32 East Summit Dr,,Littlestown,PA,17340,
Active,"II-VI Aerospace & Defense, Inc.",D4SFD4VDNMM9,1/25/24,333310,2710 Commerce Way,,Philadelphia,PA,19154,
Inactive,"GENIE ELECTRONICS CO., INC.",Q8BRHQJE7DZ4,11/1/22,334418,1087 VALLEY VIEW RD,,YORK,PA,17406,
Inactive,Jeska LLC,TJ7VM4F2MR49,7/3/18,334111,1001 State St Ste 907,,Erie,PA,16509,
Inactive,"Sierra Media Services, Inc.",FE2PBZNQH4K3,3/31/23,334310,"2 Robinson Plz, Ste 300",,Pittsburgh,PA,15205,
Active,"Steq America, Llc",WG6YCQFG2WK6,10/17/23,333415,550 PINETOWN RD STE 420,,FORT WASHINGTON,PA,19034,
Active,OMICSPCS LLC,XP4ZXL4PSGA5,6/24/24,334111,216 WALNUT ST,,GLEN ROCK,PA,17327,
Active,CRESTCHIC INC,KP4JKHFBESJ7,10/15/23,334515,191 S KEIM ST,STE 108,POTTSTOWN,PA,19464,
Inactive,"Marino, Nicholas",LLFQCJRBUNC4,9/11/18,334614,533 Old Buck Ln,,Haverford,PA,19041,
Inactive,"NOVOTECH CONSTRUCTION, INC.",Y5JAZUZ6H8G8,7/26/17,236220,1331 12th Ave Ste 305,,Altoona,PA,16601,
Inactive,Mars Supply Inc,N23VHZSKCEW4,5/26/17,326220,1307 Walnut St,,McKeesport,PA,15132,
Inactive,"Carey Boiler Works, LLC",LHCYMD1GKKN7,3/8/22,221330,616 HEPBURN ST,,WILLIAMSPORT,PA,17701,
Inactive,"Automation Control Solutions, Inc.",R5G4U27F1TR7,5/2/18,334512,444 N Main St,,Moscow,PA,18444,
Inactive,Hyliion Inc.,PHADLPD6NXT2,3/6/18,221118,1967 EASTERN AVE,,VERONA,PA,15147,
Inactive,"Aviation Safety Advancements, Inc.",HJGLGJXHYD11,5/5/17,334511,224 Rock St,,Philadelphia,PA,19128,
Active,"CNI Sales, Inc.",MM1KA2UN7L95,3/29/24,334111,2960 Skippack Pike Unit 101,,Worcester,PA,19490,
Inactive,THERMIGATE LLC,J22VC5LFEA56,4/14/17,334413,617 GLENWOOD AVE,,LANSDOWNE,PA,19050,
Inactive,ENERGY EQUIPMENT CONTROLS LLC,SB6BJWCVAZ23,4/27/22,221330,495 BUSINESS PARK LN,,ALLENTOWN,PA,18109,
Inactive,Wintsec Technologies LLC.,K1WUHKF5WTC8,12/12/18,334118,300 Welsh Rd Bldg 4 Ste 115,,Horsham,PA,19044,
Inactive,"Nanomagnetic Electronics, Inc.",TJJVYPNGNPM6,1/6/23,334413,891 White Farm Rd,,Indiana,PA,15701,
Inactive,"Veteran Owned Power and Solutions, LLC",MLHQNHQUUNQ3,4/8/23,221114,1379 Dilworthtown Xing,,West Chester,PA,19382,
Inactive,Abington Institute Of Technology,ETG6P884KQZ4,7/22/20,334111,966 Old York Rd Fl 2,,Abington,PA,19001,
Inactive,FYSIKS CO.,LV3SK1PLMEV3,2/11/22,238220,549 PONDS EDGE LN,,ALLENTOWN,PA,18104,
Active,NGA3 SERVICES LLC,NH9LYLJCNE58,6/5/24,334310,1317 CATAWISSA CREEK RD,,ZION GROVE,PA,17985,
Inactive,A-PHASE ELECTRIC LLC,LXTALZ48XUY7,1/2/19,221121,2072 MORGAN HILL DRIVE,,PENNSBURG,PA,18073,
Inactive,Addaren Holdings LLC,KJ99EKLVSNJ1,8/16/17,334118,418 Caredean Dr Ste 6,,Horsham,PA,19044,
Inactive,"Berry, John D",KELXG7ZJDB16,10/22/17,334614,210 S DALLAS AVE,,PITTSBURGH,PA,15208,
Inactive,"SIEMENS INDUSTRY, INC.",LMBMELQ7S2Y6,1/21/23,334419,1201 Sumneytown Pike,,Spring House,PA,19477,
Inactive,US Technologies Group LLC,JH7ZH99GLJY4,10/30/17,236220,464 Balmer Rd,,Lititz,PA,17543,
Inactive,"Vexisse Group, LLC",T7L1C9J812C5,12/14/18,236210,448 Center Hill RD,,Upper Black Eddy,PA,18972,
Inactive,"Emdesco, Inc.",R9FKCMSGCQ97,4/22/23,238210,"55 Old Clairton Rd, Suite 105",,Pittsburgh,PA,15236,
Active,"National Magnetics Group, Inc.",MHNNCY2BPGC6,2/24/24,334419,1210 Win Dr,,Bethlehem,PA,18017,
Active,Radio Parts Company,WWZ2XDGQ28U3,2/3/24,334418,650 Alpha Dr,,Pittsburgh,PA,15238,
Active,MK SOLUTIONS INC.,E73LD7HLMTE4,2/27/24,334290,75 ACCO DRIVE,STE A-3,YORK,PA,17402,
Active,PRESSURE INNOVATORS LLC,NMQ1QYKZ7XU4,5/8/24,332420,132-A VETERANS LN,UNIT 331,DOYLESTOWN,PA,18901,
Inactive,"Comfort Concepts, Inc.",HLGTLJ3BGNS5,10/12/17,322291,643 Merchant St,,Ambridge,PA,15003,
Inactive,TIMKANTECH LLC,JNMEY3BKNL16,5/10/23,334511,400 BURSCA DR,STE 405,BRIDGEVILLE,PA,15017,
Active,NATIONAL MEASUREMENT SOLUTIONS LLC,NNFMNAEMW845,3/7/24,334516,128 MISTY MORNING DR,,DINGMANS FERRY,PA,18328,
Active,"PRECISION ASSEMBLY, LLC",F17SFAHE2MC8,2/28/24,334413,2301 COMPUTER RD,,WILLOW GROVE,PA,19090,
Inactive,Latsch Cell Phones LLC,N37AX6JXK4H9,4/10/19,334210,8300 interchange road,,Lehighton,PA,18235,
Active,"INTEGRATED PRODUCTIVITY SYSTEMS, LLC",SY2QGFVYWRW3,4/11/24,323111,2750 MORRIS ROAD,SUITE G,LANSDALE,PA,19446,
Active,GOEPPERT LLC,G557RMJZM5H5,3/19/24,334413,2200 ARCH ST,UNIT 504,PHILADELPHIA,PA,19103,
Inactive,SINTERFACE USA LLC,YBHMJ2KGHTS5,12/13/21,334516,173 MOUNT EYRE RD,,WASHINGTON CROSSING,PA,18977,
Active,"AIRBORN INTERCONNECT, INC.",MW5JM47FXDD1,11/29/23,334417,2700 MECHANIC ST,,LAKE CITY,PA,16423,
Inactive,"Hensel Group, Inc., The",TEASXVSQSKM1,4/26/19,332912,139 Purvis Rd,,Butler,PA,16001,
Active,"MEDBROKERS, A LIMITED LIABILITY COMPANY",ZW1ZSR3SMUE6,12/30/23,334510,9550 SALTSBURG RD,,PITTSBURGH,PA,15239,
Inactive,First Preferred Hearing Aid Services LLC,CTKZB1298JW6,3/22/17,334510,193 Kimberly Ln,,East Berlin,PA,17316,
Inactive,ENGILITY LLC,VEKJTD5TP1P5,2/5/21,334111,455 Business Center Dr Ste 200,,Horsham,PA,19044,
Inactive,"Network Integration Services, Inc.",HW78FBBNXZS7,8/30/17,334111,837 SUTTON RD,,SHAVERTOWN,PA,18708,
Inactive,"Farr Mfg Services, LLC",F2J3YBHMQ5R9,11/19/16,334419,703 S Elmer Ave,,Sayre,PA,18840,
Inactive,"Chief Technologies, LLC",FMENK64TRUD5,10/2/18,333511,3947 West Lincoln Hwy Un 313,,Downingtown,PA,19335,
Inactive,"Taylor Made Contracting, Inc.",YTPRYAY5KKQ1,3/27/23,238120,4235 Willow Ave,,Trevose,PA,19053,
Inactive,JUST NORMLICHT INC,NHYHE6WNTCN5,5/31/23,334516,2000 CABOT BLVD W,STE 120,LANGHORNE,PA,19047,
Inactive,"U.S. Global Glow, LLC",QEWTG4F6BGB3,8/21/18,334413,24 Portland Rd Ste 200,,Conshohocken,PA,19428,
Inactive,Alpha connecTel Technologies LLC,MKPAL6Z99ZD8,12/16/21,334210,"159 Perry Highway, Ste 200",,Pittsburgh,PA,15229,
Inactive,"DIGITAL NARROWCASTING ASSOCIATES, INC",TEJBPERKCUT9,8/11/18,334118,536 BRUNSWICK DR,,GREENSBURG,PA,15601,
Active,"DEEPWAVE DIGITAL, INC.",CRATB6MS1LU4,1/30/24,334111,1429 Walnut St Ste 1000,,Philadelphia,PA,19102,
Inactive,"Martin, Mitchel Frederick",D5KCE96TGWF3,7/13/18,334614,262 Field Club Cir,,Mckees Rocks,PA,15136,
Active,J2C ENTERPRISE LLC,FD1MUDH7VBK8,6/5/24,334118,129 BATTALION LN,,GETTYSBURG,PA,17325,
Inactive,Total Purchasing Solutions,LWP4ASL7VLL1,8/24/18,325510,301 Stone Church Rd,,Carlisle,PA,17015,
Inactive,"Shaker Supplies, LLC",HENRE3JNSMC7,9/20/18,332911,2703 Autumnwood Dr,,Glenshaw,PA,15116,
Inactive,"Integrated Assembly Systems, Inc.",CTLHBAWNPBW7,3/8/19,334412,3 Four Coins Dr Ste 400,,Canonsburg,PA,15317,
Active,MOBILION SYSTEMS INC,JSBTH4P8SSB8,12/5/23,334516,4 HILLMAN DR,STE 130,CHADDS FORD,PA,19317,
Active,LIFE CYCLE ENGINEERING INC,Z4SANE54LPR3,10/20/23,221115,4900 S BROAD ST,,PHILADELPHIA,PA,19112,
Inactive,"Heart Masters Diagnsostics, LLC",KLBQGRGMJ4F4,10/23/18,334519,413 E Allegheny Ave,,Philadelphia,PA,19134,
Inactive,"NEW GENERATION STEEL FOUNDATIONS, LLC",DNLKMJ2U66C5,11/8/18,237130,1500 ELLSWORTH AVE STE 103,,CARNEGIE,PA,15106,
Inactive,"SAVD Solar, Inc.",YHNSS9H4G151,2/6/20,334413,148 Woodshire Dr,,Pittsburgh,PA,15215,
Inactive,New Way Youth Services,DKCSPDLN5K53,6/25/20,236116,2197 Vacation Ln,,Pocono Summit,PA,18346,
Inactive,"Blue Sky Technology, Inc.",PK4DFCHLBKF4,3/21/18,334112,75 Utley Dr Ste 103,,Camp Hill,PA,17011,
Inactive,Susan's HVAC Sales LLC,Q1ALNK2SN1M5,1/18/19,221330,241 W Butler Dr,,Drums,PA,18222,
Inactive,PROBEE Safety LLC,H2CLDF86QP72,5/10/17,334290,320 N Main St,,Telford,PA,18969,
Active,AMISH FURNITURE BY DAVID LLC,LCT7UTJBX6D8,5/1/24,321999,64 FIELDSTONE WAY,,MOUNTAIN TOP,PA,18707,
Inactive,"RED BRICK CONSTRUCTION, LLC",C1FLN8GP8EY4,12/5/18,238210,28 W Walnut Ln,,Philadelphia,PA,19144,
Inactive,Sts Delta Aerospace LLC,DAWNHZ8HYRB4,3/3/22,334419,65 Floral Dr,,Gouldsboro,PA,18424,
Active,"G2 LABORATORIES, LLC",FFGNH98UY4H5,3/26/24,221310,408 CONSHOHOCKEN STATE RD,,GLADWYNE,PA,19035,
Inactive,"SDC CONTRACTING, INC.",LT2QNBTUF4E6,6/17/22,236115,606 Liberty Ave Fl 3,,PITTSBURGH,PA,15222,
Active,CARRIER CLASS GREEN INFRASTRUCTURE LLC,EW6MHWQDDNV5,11/18/23,221114,725 COUNTY LINE RD,UNIT H,HUNTINGDON VALLEY,PA,19006,
Inactive,AISTHON LTD,G7FHF2NK1HJ2,1/22/20,334290,1845 VIOLA LANE,,HELLERTOWN,PA,18055,
Inactive,"Ekto VR, Inc.",GGS3MS7FMV78,1/20/22,334118,4620 Henry St,,Pittsburgh,PA,15213,
Inactive,Panacea AG Inc.,HL6JNZN83G86,9/14/19,111419,5915 Babcock Blvd,,Pittsburgh,PA,15237,
Active,AUGKNOS LLC,QZL8YPU8LS74,12/1/23,334511,338 OVERLOOK LN,,CONSHOHOCKEN,PA,19428,
Inactive,"Global Machine and Maintenance, LLC",LK2AMENV89Z9,11/14/18,334418,1131 Delene Rd,,Rydal,PA,19046,
Active,"Strados Labs, Inc.",KADSJNQFTSN4,2/8/24,334510,1315 Walnut St Ste 1101,,Philadelphia,PA,19107,
Active,PA LIFE SERVERS INC,G6P4VTUXWHU9,11/18/23,334510,6131 SALTSBURG RD,,MURRYSVILLE,PA,15668,
Inactive,"Big Pine Systems, Inc.",E7NEFPT77LM3,8/4/19,334516,23 Baltimore St Ste 103,,Gettysburg,PA,17325,
Active,"WIKA MOBILE CONTROL, LP",G7F5JSFQND86,3/15/24,334513,1540 ORCHARD DR,STE A,CHAMBERSBURG,PA,17201,
Active,ELECTRONIC DESIGNS SOLUTIONS INC,J2P2MMQ5QMA5,11/10/23,334118,24 HIGH VIEW LN,,MERTZTOWN,PA,19539,
Inactive,JCR SALES & MFG LLC,CDZGTDHNPZ33,7/29/20,333249,1133 W 18TH ST STE 200,,ERIE,PA,16502,
Inactive,"Grateful Dairy LLC, The",JZD4NKJEQ4F3,11/24/21,334220,1501 Willowbrook Ln,,Villanova,PA,19085,
Inactive,"INDUSTRIAL CONTROL AND ELECTRONICS, INC.",KAA5VVLVE9H5,10/26/19,238210,4009 Market St Unit J,,Upper Chichester,PA,19014,
Active,WISCO CALIBRATION SERVICES INC,ZWNKDMM1FNR8,5/15/24,334417,820 WASHINGTON BLVD,,PITTSBURGH,PA,15206,
Inactive,"Redaye Enterprises, Inc.",RGJEBV1N2F85,7/31/19,315990,146 WOODSIDE DR,,BOYERTOWN,PA,19512,
Active,ROCKITDATA LLC,TUXGLCLFM2L2,5/21/24,334112,1 S BROAD ST,STE 2270,PHILADELPHIA,PA,19107,
Inactive,"JBB, Inc.",HC4MGYAAXH64,3/11/21,236220,93 Steam Whistle Dr,,Warminster,PA,18974,
Active,SENTINEL CONNECTOR SYSTEMS INC,RGTZL4J4M9J1,3/28/24,334417,1953 STANTON ST,,YORK,PA,17404,
Inactive,TELEBROS COMM Inc,MLS5PMHAZNM9,1/22/22,237130,2833 Norcross Ln Fl 2,,Philadelphia,PA,19114,
Inactive,Aeroeng Systems LLC,UJLFFB7NPQN5,7/11/20,325920,340 E BROAD ST,,MALVERN,PA,19355,
Inactive,"Mathew, Sean",G3TBU6SJZ4E3,6/6/20,334111,2986 Welsh Rd,,Philadelphia,PA,19152,
Active,Micro-trap Corporation,RHASMR2UPML4,10/4/23,333413,225 Lincoln Hwy Bldg A Ste L19,,Fairless Hills,PA,19030,
Inactive,Legacy9 Industries LLC,JLCNA2HUTM68,2/16/22,334310,2724 N 29th St,,Philadelphia,PA,19132,
Inactive,Sentinel Holding Inc,KSBFS3DLWZE7,5/5/23,334290,1953 Stanton St,,York,PA,17404,
Active,BAUDER AUDIO SYSTEMS INC,SC6RH1GNMVS9,6/1/24,334310,1196 EASTON RD,,HORSHAM,PA,19044,
Active,DECTRIS USA INC,PTX5GNDLGRV7,3/7/24,334516,1500 WALNUT ST,STE 1630,PHILADELPHIA,PA,19102,
Active,APOLLO 13 DESIGNS LLC,KWV8L6QLX7X5,11/18/23,334210,1490 HARRISBURG PIKE,,LANCASTER,PA,17601,
Active,MICROCIRCUIT LABORATORIES LLC,EXZTM34CVDQ8,3/28/24,333992,630 N MILL RD,,KENNETT SQUARE,PA,19348,
